Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,508,0,1319,150,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,515,0,1307,154,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,548,0,1332,166,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,496,0,1282,151,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,503,0,1285,145,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,APC,533,0,1281,163,pos,neg,neg,neg,neg,pos,neg,neg,APC,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,539,0,1257,164,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Tcell,572,0,1266,169,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Tcell,577,0,1282,172,pos,neg,neg,neg,neg,neg,neg,pos,CTL,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,579,0,1260,172,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,APC,460,0,1210,145,pos,neg,pos,neg,neg,pos,neg,neg,APC,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,484,0,1225,147,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Tcell,514,0,1202,155,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Tcell,532,0,1216,162,pos,neg,pos,neg,neg,neg,neg,pos,CTL,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,584,0,1200,177,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,459,0,1153,142,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,498,0,1160,149,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,558,0,1168,167,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,471,0,593,143,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,522,0,556,159,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,566,0,554,170,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,567,0,584,171,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,620,0,585,186,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,486,0,519,148,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,550,0,546,168,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,556,0,547,169,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,570,0,524,174,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,501,0,487,152,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,528,0,462,160,pos,neg,neg,neg,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,549,0,504,167,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,597,0,463,180,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,609,0,480,184,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,467,0,441,152,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Tcell,492,0,459,151,pos,neg,neg,neg,neg,neg,neg,pos,CTL,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,506,0,418,152,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,519,0,436,156,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,560,0,445,171,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,565,0,419,171,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,573,0,460,174,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,596,0,450,179,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,608,0,445,180,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,453,0,399,141,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,462,0,381,143,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,463,0,414,143,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,480,0,378,144,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,510,0,398,155,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,537,0,369,167,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,564,0,393,168,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,585,0,372,175,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,490,0,331,147,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,491,0,347,152,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,505,0,353,152,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,527,0,343,161,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,534,0,332,161,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,578,0,342,170,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,588,0,361,175,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,526,0,318,161,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,607,0,310,185,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,465,0,237,144,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,482,0,233,146,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,485,0,253,149,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,595,0,239,182,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,456,0,207,141,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,479,0,188,147,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,489,0,203,150,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,530,0,209,157,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,531,0,225,162,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,612,0,192,185,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,633,0,1351,192,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,649,0,1338,197,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,672,0,1335,202,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,703,0,1352,213,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,724,0,1363,217,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,757,0,1355,226,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,619,0,1295,188,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,646,0,1300,194,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,658,0,1301,199,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,739,0,1325,223,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,762,0,1292,229,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,661,0,1216,200,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,738,0,1224,223,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,746,0,1201,229,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,681,0,1195,204,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,693,0,1153,214,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,686,0,1106,209,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,687,0,1118,208,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,690,0,1140,210,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,692,0,1146,206,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,702,0,1149,215,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,706,0,1120,211,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,729,0,1150,220,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,756,0,1118,233,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,772,0,1148,227,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,778,0,1107,233,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,643,0,516,197,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,648,0,534,196,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,656,0,518,199,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,709,0,511,215,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,714,0,544,216,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,725,0,538,220,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,730,0,496,223,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,659,0,431,200,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,645,0,377,197,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,647,0,408,196,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,651,0,397,196,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,663,0,404,198,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,717,0,383,218,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,718,0,400,219,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,616,0,326,188,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,639,0,353,196,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,642,0,336,197,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,667,0,324,201,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,673,0,354,203,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,677,0,368,207,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,691,0,335,208,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,698,0,344,212,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,743,0,358,223,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,749,0,340,225,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,768,0,335,232,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,769,0,346,223,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,650,0,320,199,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,723,0,316,220,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,627,0,221,191,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,666,0,198,205,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,APC,708,0,220,216,neg,neg,neg,pos,neg,pos,neg,neg,APC,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,716,0,211,217,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,APC,721,0,226,219,neg,neg,neg,pos,neg,pos,neg,neg,APC,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,776,0,198,231,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,635,0,169,192,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,704,0,151,216,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,713,0,140,217,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,748,0,167,227,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,751,0,183,228,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,634,0,54,192,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,712,0,66,217,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,758,0,74,227,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,850,0,1381,260,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,812,0,1345,247,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,850,0,1381,260,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,875,0,1348,267,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,897,0,1376,274,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,790,0,1304,242,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,811,0,1310,248,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,822,0,1301,248,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,883,0,1328,270,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Epithelial,835,0,1251,256,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,842,0,1285,259,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,910,0,1256,279,neg,neg,pos,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,803,0,1241,242,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,829,0,1239,253,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,864,0,1232,266,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
C:\Users\Sam\Documents\Normal Pancreas - TMAs,23_1.im3,Other,866,0,1202,264,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,23
