Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1660,0,173,296,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1668,0,492,298,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1715,0,466,312,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1724,0,487,313,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1693,0,437,305,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1662,0,385,297,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1697,0,101,305,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1661,0,92,298,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1708,0,51,310,pos,neg,neg,neg,neg,neg,neg,pos,CTL,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1726,0,55,315,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1681,0,46,301,pos,neg,neg,neg,neg,neg,neg,pos,CTL,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,1746,0,514,317,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,1760,0,527,320,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1736,0,479,316,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,1765,0,500,324,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1774,0,492,325,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,1806,0,504,331,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1752,0,185,319,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1768,0,206,323,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1772,0,219,325,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1740,0,175,317,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1771,0,140,326,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1803,0,148,331,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1816,0,124,332,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1821,0,132,333,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1802,0,63,330,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1810,0,57,332,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1739,0,34,317,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1757,0,29,319,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,1837,0,510,341,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,1866,0,529,345,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,1870,0,515,346,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1877,0,205,349,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1824,0,152,335,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1861,0,165,345,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1851,0,112,342,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1859,0,67,345,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1885,0,36,351,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1956,0,588,367,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1914,0,521,358,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1931,0,210,361,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1895,0,169,355,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1955,0,176,366,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1954,0,128,368,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1958,0,94,366,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1908,0,42,356,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1987,0,1302,373,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1993,0,1328,374,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2012,0,1332,377,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2026,0,1295,381,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2039,0,1304,383,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2046,0,1313,385,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2054,0,1324,385,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,APC,2055,0,1330,386,neg,neg,neg,pos,neg,pos,neg,neg,APC,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2062,0,1292,389,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,2004,0,1275,377,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2011,0,1266,378,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,2053,0,1265,387,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1999,0,1233,377,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2003,0,1202,378,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2035,0,1236,383,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2061,0,1212,388,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2025,0,1157,379,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2029,0,1151,380,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2045,0,1191,386,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1986,0,1136,374,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,1992,0,1133,374,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2024,0,1107,379,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2034,0,1135,383,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,APC,2006,0,523,378,neg,neg,neg,pos,neg,pos,neg,neg,APC,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2017,0,509,379,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,APC,2018,0,531,380,neg,neg,neg,pos,neg,pos,neg,neg,APC,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2005,0,216,379,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2047,0,219,385,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2015,0,164,379,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2031,0,180,382,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2063,0,141,388,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1995,0,71,376,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,2027,0,65,380,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,1980,0,41,371,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2013,0,19,380,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2014,0,27,380,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2036,0,39,383,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2095,0,1365,396,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2067,0,1297,391,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2080,0,1330,392,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2079,0,1250,394,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2094,0,1261,397,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,APC,2100,0,1243,396,neg,neg,neg,pos,neg,pos,neg,neg,APC,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2106,0,1256,397,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2139,0,1251,404,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2078,0,1237,393,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2088,0,1210,394,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2134,0,1242,405,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2137,0,1205,406,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2138,0,1235,405,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2077,0,1183,392,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,2126,0,1110,404,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,2087,0,1100,395,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2105,0,1090,397,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Epithelial,2112,0,1095,399,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2096,0,149,397,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Tcell,2109,0,101,397,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2107,0,68,398,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2127,0,80,403,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2140,0,67,408,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2135,0,32,406,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
C:\Users\Sam\Documents\Normal Pancreas - TMAs,463_1.im3,Other,2140,0,67,408,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,463
